,0,1,2,3,4,5
2937875664,1928650608,1928650610,,,,
1928650657,1928650654,1928650662,1928650653,,,
674915865,2963267069,674915859,674915863,,,
2963267069,674915865,2962159570,587763768,,,
2962159570,2963267069,2963267078,3319444583,,,
2963267078,2962159570,1928650936,,,,
1928650808,1423188776,2679292551,,,,
1928650605,506698743,1928650603,1928650616,,,
1928650662,1928650654,1928650657,1928650666,,,
2977585787,1928650648,2977585783,,,,
1928650648,2977585787,1928650653,,,,
1928650656,1928650649,1928650660,1928650653,,,
1928923146,1928923147,,,,,
1928923147,1928923146,,,,,
1943821738,1943821660,,,,,
1943821617,1943821574,1943821627,1943821654,,,
1943821627,1943821617,,,,,
1943821654,1943821617,,,,,
1973445850,536758717,2760784326,,,,
279197944,279008277,279008275,1037000313,279008271,531322525,
1960231249,1960231252,1960231251,,,,
1960231252,1960231249,,,,,
1962479684,799139884,2026211118,,,,
1971332856,1971332845,1971332858,1971332854,,,
1971332845,1971332856,,,,,
1971332858,1971332855,1971332859,1971332856,,,
1971332855,1971332858,,,,,
1971332859,1971332858,1928748791,1971332860,,,
1971332854,1971332856,,,,,
1928748791,1971332859,,,,,
1973474965,1973474948,544551307,,,,
2963267077,674915859,1928650922,,,,
506698750,506698780,513630568,508472784,2937875649,,
2012261634,1979274316,,,,,
1979274316,2012261634,1979274329,2012261623,,,
1979274329,1979274316,,,,,
1987987318,1987987295,1987987295,34075721,,,
564159980,1538168081,1989256517,676796430,,,
1538168081,564159980,1538168076,,,,
1989256517,564159980,1989256515,,,,
1989256515,1989256517,1989256514,,,,
676796430,564159980,2914200271,676796481,,,
2914200271,676796430,296594913,,,,
1928650990,2840024607,472465173,1928650959,,,
2840024607,1928650990,2963398226,2062630303,,,
1995381674,1995381677,1856830132,2988278940,,,
1995381677,1995381674,1995381669,,,,
2004157360,1197153676,,,,,
2004285171,2004285186,1700808209,1700808063,,,
2004285186,2004285171,,,,,
2004370141,2004370150,,,,,
2004370150,2004370141,,,,,
2010244785,2010244782,,,,,
2010722458,514356255,514348979,,,,
676808370,676808372,538466549,3951890677,,,
2012261597,2012261586,3938145820,516390064,,,
2012261586,2012261597,2012261574,2012261601,,,
2012261574,2012261586,2012261562,2012261216,2012261258,,
2012261562,2012261574,2012261554,2012261196,,,
2012261554,2012261562,2012261548,2012261161,,,
2012261548,2012261554,2012261528,2012261132,,,
2012261528,2012261548,3938145820,2012261490,,,
3938145820,2012261528,2186790969,2012261597,,,
2012261493,2012261466,2012261544,2012261472,,,
2012261466,2012261493,,,,,
2012261544,2012261478,2012261568,2012261493,,,
2012261478,2012261544,,,,,
2012261576,2012261506,2012261568,2012261587,,,
2012261506,2012261576,,,,,
2012261644,2012261636,,,,,
2012261636,2012261644,,,,,
2012261443,2012261413,2012261472,2012261345,,,
2012261413,2012261443,,,,,
2012261472,2012261432,2012261493,2012261443,,,
2012261432,2012261472,,,,,
2012261568,2012261578,2012261544,2012261576,,,
2012261196,2012261562,2012261216,2012261161,,,
559554708,2012261552,,,,,
2012261552,559554708,,,,,
2012261161,2012261554,2012261196,2012261132,,,
2012261601,2012261564,2012261587,2012261586,,,
2012261564,2012261601,,,,,
2012261587,2012261522,2012261576,2012261601,,,
2012261522,2012261587,,,,,
2012261132,2012261548,2012261161,2012261107,,,
2012261683,2012261695,,,,,
2012261695,2012261683,,,,,
2012261613,2012261632,,,,,
2012261632,2012261613,,,,,
2012261623,1979274316,,,,,
2012261490,2012261528,2012261107,2012261107,,,
2012261107,2012261490,2012261132,2012261490,,,
2012261621,2012261607,,,,,
2012261607,2012261621,,,,,
2012261655,2012261674,,,,,
2012261674,2012261655,,,,,
2012261345,2012261443,,,,,
2012261216,2012261196,2012261574,2012261258,,,
2012261258,2012261216,2012261574,,,,
2290697698,2013385803,,,,,
2019906099,507247766,507247768,28809644,,,
2021184548,409711750,,,,,
2026211089,2026211118,,,,,
2026361001,2026360990,,,,,
2062630292,472465169,1928650965,,,,
2062630299,472465173,2062630303,2013385809,,,
472465173,2062630299,1928650990,,,,
610480034,2909350648,532159012,,,,
2909350648,610480034,2909350651,535394389,,,
619302754,1684240064,3196008633,,,,
2072130318,2072130323,1175301559,255904807,,,
2072130323,2072130318,,,,,
539380293,528143705,564131138,539380290,,,
2101612903,429851765,2101612905,,,,
2101612908,2101612907,2101612910,,,,
2101612907,2101612908,2101612906,,,,
2101612898,2101612899,28818057,,,,
1440334090,1440261500,1440334102,,,,
1440261498,1440261500,1440261497,,,,
1440334102,1440334107,1440334090,,,,
1440334107,1440334102,365154788,,,,
484256864,484256866,2951223166,,,,
484256866,484256864,559547112,,,,
1440334105,1440334109,1440334096,,,,
2101615776,2951223166,1440334096,,,,
2951223166,2101615776,484256864,,,,
1440334096,2101615776,1440334105,,,,
1440282826,1671548450,2760784314,,,,
1671548450,1440282826,2760784310,,,,
2760784310,1671548447,2760784316,1671548450,,,
4379591097,1671548447,3948746546,4379591098,,,
3948746546,4379591097,4518079402,,,,
1440282837,2760784317,2760784316,,,,
2760784317,1440282837,1440282840,2760784314,,,
1671548451,1440282829,2760784314,,,,
2760784314,1671548451,1440282826,2760784317,,,
1440282840,529931957,2760784317,,,,
529931957,1440282840,529931970,,,,
1512683283,296594913,2385002755,2914200291,,,
529399108,2920748637,3609572280,,,,
2920748637,529399108,,,,,
516432821,28809639,282539330,2978833957,,,
2945416136,1838444154,1838444157,,,,
691739461,1157398524,1156653623,,,,
564163569,2164964478,725008006,,,,
2026360992,2026360991,610433772,,,,
2186790969,2186790943,446215681,3938145820,,,
2186790943,2186790969,,,,,
564145258,1466717423,282539309,,,,
2086890256,569645024,3688282762,,,,
706241447,706241374,528143695,,,,
706241374,706241447,1059497983,,,,
2986436956,534455963,28814409,,,,
282539394,282539407,282539390,,,,
2316824692,1763405261,2938846425,,,,
1763405261,2316824692,409717377,,,,
1548466066,564142809,601362358,,,,
532192493,532179743,28814394,532213490,,,
518878523,518878502,518878541,,,,
663658362,2862141957,2222086652,,,,
2862141957,663658362,2862141976,,,,
537530776,2950580970,2862141909,,,,
2950580970,537530776,2222086652,,,,
2862141909,517720403,537530776,,,,
2267950379,2267950370,,,,,
2267950363,2267950351,,,,,
2267950372,2267950362,,,,,
2267950367,2267950340,,,,,
1515175783,528159563,1515175853,,,,
1537928609,528159563,,,,,
534455952,1962746878,1948047402,,,,
2430724183,446215730,537528682,,,,
2299570408,2299570409,279008277,,,,
2299863995,1059462837,279010029,,,,
2324778978,364855248,364855251,,,,
364855248,2324778978,3183470297,,,,
799257167,2342575297,,,,,
2342575297,799257167,,,,,
3166512788,559534178,559018530,,,,
1928650745,1928650732,2623266794,,,,
1928650732,1928650745,1928650709,,,,
2679311006,1928650744,2623266794,279189664,,,
1404553375,1404553469,,,,,
564131138,2396085351,539380293,,,,
1713858737,3054458690,593876393,,,,
3054458691,593876392,1115608184,,,,
2396116116,1846857149,2899487005,,,,
2396116114,517331478,2899487003,,,,
517331478,2396116114,2899487005,,,,
2396116115,532144943,532144917,,,,
532144943,2396116115,532145013,,,,
2899487005,517331478,2396116116,,,,
2408664928,2408664938,2944306673,,,,
2408664938,2408664928,514709031,,,,
514709031,2408664938,528729766,,,,
508495354,529603756,528679056,28809634,28809636,,
528679056,508495354,28809644,507247758,528679065,,
28809644,528679056,2019906099,446215606,,,
2441866751,2441866765,,,,,
3688282762,539378276,564123972,2086890256,,,
2978833981,529916099,529603748,,,,
446215725,2479088050,537992961,2956130533,,,
778229365,2634774079,778229056,,,,
2634774079,778229365,2634774065,2634774099,,,
2634774065,2634774079,1843505137,2634774035,,,
3346473228,1843505137,1527708112,,,,
2476920310,2476898878,2476898891,2476920311,,,
2476898891,2476920310,,,,,
2476920311,2476920310,,,,,
28809441,28809443,2945446239,,,,
28809443,28809441,2855453317,,,,
2514838656,2514838628,668065199,,,,
2514838628,2514838656,,,,,
2299940840,2760784337,2760784339,,,,
2760784337,2299940840,536758709,,,,
2760784326,1973445850,279010029,,,,
550122379,1498261707,2527549496,,,,
610414878,766788242,1496999973,,,,
3206608992,2539383349,3206609010,,,,
2539383349,3206608992,1474933869,,,,
1456523168,1002918810,1498261694,,,,
739654319,4908302796,,,,,
4908302796,739654319,,,,,
2615322293,587741399,587741398,2615322284,,,
587789053,587789055,3319444583,,,,
1812148067,1814671894,,,,,
1928650631,1928650616,2655754959,,,,
528729904,2655754958,2084215701,,,,
2655754958,528729904,2977585753,,,,
517720352,517725350,1928650722,2871222494,,,
517725350,517720352,2871222494,1793033084,,,
2619025385,532226468,532197715,,,,
2084215697,1928650613,2084215701,,,,
2623266794,1928650745,2679292559,2679311006,2679292551,,
1928650660,1928650656,2689027394,1928650669,,,
1928650653,1928650656,1928650657,1928650648,,,
2679292551,1928650808,2679292559,2623266794,,,
2871222494,517720352,517720359,517725350,,,
2679292559,2623266794,2679292551,2964383833,,,
446215681,539548279,564769834,2186790969,,,
564769834,3510925126,446215681,,,,
3510925126,564769834,564887055,3510921087,,,
564887055,3510925126,446215675,,,,
2956130533,2024738860,446215725,,,,
2977715325,538381028,279194747,,,,
538381028,2977715325,2977715324,2977715534,,,
2629199943,2629199949,,,,,
2630752434,2630752395,,,,,
2630752423,1127157919,,,,,
2630752448,2630752415,,,,,
2630752405,2630752382,,,,,
2630752347,1127158016,,,,,
2630752322,2630752366,255906236,1127157965,,,
2630752366,2630752322,,,,,
2634774272,2634774368,,,,,
2634774167,2634774161,,,,,
2634774161,2634774167,,,,,
2634774099,2634773902,2634774079,2634773900,,,
2634773902,2634774099,,,,,
2634774195,2634774201,,,,,
2634774035,2634774065,2634774119,2634773875,,,
2634774119,2634774035,,,,,
2634773875,2634774035,,,,,
2634773900,2634774099,,,,,
2634996640,279197994,279197994,538379878,,,
279197994,2634996640,2634996640,3067162917,2937875626,2318099472,
28814396,28814394,532197715,532185335,,,
2653398820,1923402219,28809633,507247758,,,
1923402219,2653398820,508558077,,,,
2655754959,1928650631,2977585755,,,,
566306010,1462813560,1858172112,,,,
1462813560,566306010,1462813610,,,,
529931971,28814108,3018137469,,,,
1928650709,1928650732,1928650672,,,,
1700808209,818799431,34075734,2004285171,,,
1133819523,255906236,1133819721,1619795760,,,
2709835151,2709835149,730890916,,,,
2709835149,2709835151,725126937,,,,
1178988072,3581415453,4031618833,,,,
3581415453,1178988072,3206610433,,,,
1178988079,1178988206,2716563719,,,,
1178988206,1178988079,1178988035,1178987970,,,
2716563719,1178988079,,,,,
529405523,3607821412,1495233040,1495232779,,,
3607821412,529405523,4315977100,,,,
1248399900,1495233055,,,,,
2760784316,2760784310,4379591098,1440282837,,,
529400792,1843491868,,,,,
3966506142,507412132,507395649,,,,
507412132,3966506142,3966506126,,,,
717695102,2808045255,,,,,
2705491894,1139573602,,,,,
28809597,468781357,3025745181,2014755562,,,
4621803598,729748420,3922059760,4621803605,,,
3922059760,4621803598,2732114561,,,,
2840024609,1928650986,2062630303,1928650984,,,
472465170,2840023496,2963398226,,,,
2840023496,472465170,1928650965,,,,
2963398226,2840024607,472465170,,,,
2062630303,2840024609,2062630299,2840024607,,,
1928650984,2840024609,1928650980,,,,
2859841095,2859841083,,,,,
1126135669,1177600141,,,,,
2964383833,2679292559,517720403,,,,
1928650792,2871222823,1928650768,674915853,,,
2871222820,2871222823,,,,,
2871222461,1928650722,2623453770,,,,
2623453770,2871222461,1928650685,,,,
1928650685,2623453770,2871222446,,,,
3147642952,279012695,279012696,,,,
726662271,279197989,726653621,,,,
566301975,537528680,2897416739,2897115522,,,
528673735,518926945,518926915,,,,
518926945,528673735,2898813781,,,,
3877006451,1823814138,1846857149,,,,
1823814138,3877006451,1921616638,,,,
3423498807,2318123723,279198004,,,,
3067162917,1184791867,279197994,,,,
2905535081,28814385,282539384,,,,
702690999,446215719,2909350658,,,,
1948047402,534455952,28814409,,,,
2912608597,2912609501,610480072,,,,
2920748762,529943391,2920748759,,,,
2920748662,2920748682,,,,,
2920748682,2920748662,4172713716,,,,
2920748721,2959682141,2920748709,,,,
2959682141,2920748721,2959682143,,,,
2920748709,2920748699,2920748696,2920748721,,,
2920748699,2920748709,4108193730,2920748696,,,
2920748696,2920748709,2920748699,4172713716,,,
2920748756,836818398,3607821410,,,,
4127397724,3607821410,1495232647,,,,
3607821410,4127397724,2920748756,,,,
529931906,836813376,3206609961,,,,
1495232731,529943391,1495213143,,,,
2926440630,1561313098,1567006133,,,,
4314606757,1470655378,4314606756,,,,
2926440641,1115608219,4459084288,2926440640,3789394907,,
2926440647,691766399,4459084288,,,,
691766399,2926440647,3402740279,,,,
2928908942,1577989319,2928908939,,,,
28809458,28809459,736470256,3194441040,,,
3183470335,2930988479,3183470331,3183470323,,,
1640335144,540667770,679224771,,,,
538379878,529005140,2634996640,,,,
2497272310,536764375,2937875708,,,,
536764375,2497272310,536764429,,,,
2937875708,2497272310,2013385803,,,,
2937875626,1837285304,279197994,,,,
2938846425,2316824692,2938846427,,,,
2945278635,1899013245,544544001,,,,
1899013245,2945278635,2653357759,,,,
2653357759,1899013245,3082917440,,,,
3082917440,2653357759,560063710,,,,
1838444157,581939504,2945416136,,,,
3660969541,529603740,529916099,,,,
2946241257,2998260580,913942539,,,,
2998260580,2946241257,2998260582,,,,
2946241262,2946241264,2998260582,,,,
2946241264,2946241262,2998260587,,,,
2998260587,2946241264,468763708,,,,
2222086652,663658362,2950580970,,,,
28818092,469479982,1478860280,,,,
2021184557,1478860281,28818088,,,,
1478860281,2021184557,1478860280,,,,
1478860280,1478860281,28818092,,,,
28818081,2947683704,2013385809,,,,
2013385809,28818081,2062630299,,,,
2948986139,587741396,587746935,,,,
2152881271,587741396,2749792005,,,,
507395649,2749792005,1230200534,3966506142,,,
2749792005,507395649,2152881271,,,,
1230200534,507395649,2979251826,,,,
538384734,1576810403,538163898,,,,
2931347159,2956995317,703336462,,,,
2956995317,2931347159,2062691087,,,,
2062714716,700030274,2478668403,,,,
1897680395,700030274,696937364,,,,
2478668403,2062714716,1159815578,,,,
2956995300,736514380,703336479,,,,
736514380,2956995300,1159815578,,,,
2062691087,703336479,2956995317,,,,
703336479,2062691087,2956995300,,,,
1812238674,703336462,1144237372,,,,
703336462,1812238674,2931347159,,,,
1144237372,1812238674,1640335119,,,,
1159815578,736514380,2478668403,,,,
2956995242,2651557406,696937364,,,,
696937364,2956995242,1897680395,,,,
2958443341,2958443343,540225175,28814168,,,
674937428,540225175,,,,,
28814168,1171125872,685561759,2958443341,,,
685561759,28814168,28814185,1145575453,,,
2959682143,2959682144,2959682141,,,,
2959682144,2959682143,1481524209,,,,
1481524209,2959682144,1168125949,,,,
3319444583,587789053,2962159570,,,,
587763768,2963267069,,,,,
1928650936,2963267078,1928650945,,,,
1928650980,1928650984,1928650945,,,,
1928650922,1928650930,2963267077,,,,
2963964633,2481095548,674932819,3055138101,,,
674932819,2963964633,,,,,
687635254,2964326107,690507939,,,,
2675070799,1975821880,446215736,,,,
2862141976,2862141957,517712337,,,,
533896770,4285208749,1190929884,,,,
4285208749,533896770,885382359,,,,
528679065,528679056,518835796,,,,
1837284156,538384740,279194747,2977715534,2977715536,,
1404553649,1404553669,1404553600,,,,
1404553600,1404553649,1404553550,,,,
1404553550,1404553600,1404553563,,,,
1404553563,1404553550,1404553734,2970538047,1404553893,,
1404553734,1404553563,,,,,
2970538047,1404553563,582047617,,,,
2977585755,2655754959,1928650642,,,,
544544001,2290697703,2945278635,544551307,,,
538770001,538163898,538383611,,,,
2977715324,538383612,538381028,,,,
538769971,537514712,279194747,,,,
279194747,1837284156,538769971,2977715325,2977715327,,
2977715534,538381028,1837284156,,,,
2977879949,446215606,446215608,,,,
446215608,2977879949,2977879954,282539345,803550935,,
2977879954,513688413,446215608,,,,
2937875649,506698743,506698750,,,,
2978106829,446215642,2978106826,,,,
2978106826,2978106816,2978106829,,,,
534664299,1154927299,28814446,,,,
282539228,514745047,514745036,528206182,,,
2979387714,2979387718,2979387711,,,,
514745036,282539228,534451354,,,,
2979730132,517325862,,,,,
517325862,2979730132,1934286456,,,,
690592884,690592887,28809450,,,,
28809450,279008276,690592884,,,,
2980005958,279012688,279012689,,,,
2984069352,2984069355,514737845,,,,
2977879957,513626112,513626075,,,,
2984069363,512544089,514707754,,,,
2986406698,1026320856,2986406697,,,,
517822442,534677648,518838483,2978833936,,,
2894275002,540226691,2986815668,,,,
2987175254,1654044446,532163697,,,,
532163697,2987175254,532163580,,,,
2987178580,950326725,513628935,,,,
513628935,513628938,2987178580,,,,
513628938,513628935,514755980,,,,
2988278940,1995381674,548525062,,,,
2988278939,1094480103,1856830132,,,,
3183470297,2711513224,3183470294,364855248,,,
2711513224,3183470297,364855247,,,,
3789394908,3183470274,4459084288,,,,
3183470274,3789394908,3183470273,3183470283,,,
3183470309,3750780176,3183470318,3183470306,,,
3750780176,3183470309,3183470320,3183470293,,,
2992874050,668046992,537619585,,,,
2994632763,674920177,3072425072,,,,
2994632767,537619361,3072425072,,,,
3072425072,2994632763,2994632767,,,,
28814207,913942539,2998260576,,,,
2998260575,1691636779,2998260576,,,,
2998260582,2946241262,2998260580,,,,
2998260598,468763705,1193252827,,,,
2998260576,28814207,2998260575,,,,
2998260574,2998260573,1691636779,,,,
1193252827,468763707,2998260598,1193254548,,,
3003491917,477936927,3003491915,,,,
1178987970,1178988206,4522156043,,,,
538383611,538770001,537514712,,,,
4203258114,1446861530,1234595514,,,,
3016296441,705516263,4571002523,,,,
3016296436,1446810359,3016296329,,,,
1446810362,4571002523,1446810359,,,,
4571002523,1446810362,3016296441,,,,
4693212501,1446810377,529931941,,,,
3607821409,2920748755,1495213142,,,,
3948791700,664045465,529931941,5076543436,,,
664045465,3948791700,3948746508,,,,
1671548446,4379591098,3948746532,,,,
4379591098,1671548446,2760784316,4379591097,,,
529931970,3018137469,529931957,,,,
3018137469,529931970,529931971,,,,
736470214,3018137508,28814131,3785697661,,,
28814131,736470214,3183470310,,,,
1156653623,1156375722,691739461,,,,
1156375722,1156653623,540240744,,,,
3183470310,28814131,3183470311,3183470316,3183470302,3750780223,
1853820348,558992763,1853820333,,,,
581938798,689195075,3018620498,,,,
689195075,581938798,2855453317,,,,
2855453317,689195075,28809443,,,,
3021723414,597340964,1732775752,,,,
597340964,3021723414,540226705,4233131182,,,
3025745181,28809597,,,,,
2429027213,534451362,534451360,,,,
534451356,2979389044,,,,,
534451360,2429027213,,,,,
506981202,1797997895,3206610083,,,,
1797997895,506981202,3049349886,,,,
2396085353,593876393,529943165,,,,
3055138101,2963964633,689190782,3055138100,,,
760297478,1153191024,550196837,,,,
4753088060,792857387,365152733,792947675,,,
2537832817,364855239,3785697661,,,,
3797366683,735216194,3797366681,,,,
735216160,735216194,735216153,,,,
735216166,1446835667,5076543433,4693212489,,,
1446835667,735216166,3017067625,3277378266,,,
539373980,539373968,1288707589,539546605,,,
484242657,539373968,3653473474,,,,
3067162916,282868881,518447352,,,,
282868881,3067162916,565592112,2936589964,,,
3067162915,518447352,608368762,,,,
518447352,3067162915,3067162916,,,,
1182996301,3073675992,1182996316,,,,
3073675992,1182996301,668065199,,,,
1182996316,1182996301,3073675990,,,,
803550935,508472784,446215608,,,,
2066989937,1178988003,,,,,
1943818236,1943818256,3077304609,,,,
1943818256,1943818236,,,,,
1145575453,685561759,,,,,
539546424,539546497,,,,,
528691353,564196887,528691333,564163546,,,
564196887,528691353,486098009,,,,
1837381797,409717335,922459404,,,,
1843828713,1139573807,1843828693,,,,
1843828693,1843828713,,,,,
597334940,706241422,,,,,
2914200351,518878436,624511531,,,,
518878478,3134991987,568020910,,,,
3134991987,518878478,518878424,,,,
2914200354,518878436,676796481,,,,
518878541,518878523,518878544,,,,
1466717452,1561313131,1561313129,3136754455,,,
3141880789,529943397,1495213142,,,,
529943397,3141880789,3607821413,,,,
279012696,3147642952,1654304235,2894273535,,,
1654304235,279012700,279012696,,,,
2402236731,550187766,760426167,,,,
1440285566,664045472,5076543434,,,,
2709835170,528673712,2709835165,,,,
528673712,2709835170,518926888,,,,
760426167,760426114,2402236731,,,,
559018530,3166512788,558992733,,,,
3169602529,2897416709,3169602528,,,,
2897416709,3169602529,537528672,,,,
3169602528,3169602529,3169602525,,,,
1474933869,2539383349,3634698618,4839781615,,,
3634698618,1474933869,1527750329,,,,
3183470311,3183470316,3183470310,3183470306,,,
3183470316,3183470311,3183470310,3183470328,,,
3183470331,3183470335,3750780215,3183470325,,,
3183470328,3183470334,3183470316,3750780213,,,
3183470334,3183470328,3750780223,,,,
2929384487,3183470320,597347433,3183470323,,,
3183470320,2929384487,3750780176,3183470318,,,
3183470294,3183470297,3183470283,364855247,,,
3183470325,3183470323,3183470331,3750780201,,,
3183470323,3183470325,3183470335,2929384487,,,
3183470282,3183470278,3183470284,3183470270,,,
3183470273,3183470283,3183470274,736428857,,,
3183470283,3183470273,3183470274,3183470294,,,
3183470270,3183470278,3183470282,3183466835,,,
2306316380,3183470284,3183470293,597358352,,,
3183470284,2306316380,3183470293,3183470282,,,
3183470293,2306316380,3750780176,3183470284,,,
3158278099,518878363,3187569069,,,,
3187569069,282539309,3158278099,,,,
1332589791,664616197,514362259,,,,
3192121829,1363387745,,,,,
532213490,532192493,532192460,,,,
544551307,1973474965,544544001,,,,
3206609010,3206609022,3206608992,,,,
3206609682,3206609662,3206609904,,,,
3206609662,3206609682,3206609683,3206609057,,,
3206610553,3206610569,3206610543,3206610590,,,
3206610569,3206610553,3206610580,3206610590,,,
3206609057,4839781615,2591124453,3206609662,,,
4839781615,3206609057,1474933869,4839781618,,,
3206610198,5111869922,3206610222,3206610248,,,
5111869922,3206610198,4031618676,,,,
3206610195,3206610176,3206610255,,,,
3206610176,3206610195,,,,,
3206610248,3206610222,3206610372,3206610198,,,
3206610222,3206610248,3206610198,3206610203,,,
3206609683,3206609662,3206609711,3206609867,,,
3206610181,3206610196,3206610168,,,,
3206610196,3206610181,4283433059,,,,
3206610402,4031618811,3206610405,,,,
4031618811,3206610402,3206610372,,,,
3206610213,3206610203,4100386898,,,,
3206610203,3206610213,3206610222,,,,
3206610404,5017576607,3206610401,,,,
5017576607,3206610404,3581415450,,,,
3206609732,3206609681,4031618625,3206609898,,,
4031618625,3206609732,3206609939,,,,
3206609999,3206609754,4157822232,3206609954,,,
3206609754,3206609999,3206609711,,,,
3206610531,3206610528,5076952974,,,,
3206610528,3206610531,5076952972,,,,
3206610405,3206610402,5076952971,,,,
3206610462,3206610465,3206610470,3206610454,,,
3206610465,3206610462,3206610498,3581415452,,,
4874934879,3206610255,5017576608,3206610235,,,
3206610401,3206610404,5017576608,,,,
3206610526,3206610529,3206610517,,,,
3206610529,3206610526,3206610543,,,,
3206610400,4882240713,469479995,,,,
4882240713,3206610400,4396671120,4882240712,,,
4396671120,4882240713,4882240712,,,,
3206610580,3206610569,1126151686,,,,
3206610163,3206609961,3206610168,,,,
3206609922,3206609939,3206609870,3206609954,,,
3206609939,3206609922,4031618625,4144121434,,,
3206610055,567990167,3206610105,3206610004,,,
3206610101,3206610138,3206609998,,,,
3206610138,3206610101,5017576609,,,,
3206609903,3206609998,3206609870,,,,
3206609998,3206609903,3206610101,,,,
4149835394,3206609954,3206609867,,,,
3206609954,4149835394,3206609999,3206609922,,,
3206609870,3206609922,3206609681,3206609903,,,
3206610140,3206610105,3206610157,,,,
3206610105,3206610140,3206610055,,,,
3206610001,3206609904,3206610102,,,,
3206609904,3206610001,3206609682,,,,
3206610139,3206610102,3206610174,,,,
3206610102,3206610139,3206610001,,,,
3206610543,3206610529,3206610553,,,,
3206610106,3206610083,3206610145,3206610091,,,
3206610083,3206610106,506981202,,,,
3206610590,3206610553,3206610618,3206610569,,,
3206610618,3206610590,4396671121,4763618872,,,
3206610004,3206609906,3206610055,,,,
3206609906,3206610004,3206609867,,,,
5076952974,3206610531,3206610544,,,,
3206610498,3206610465,,,,,
3206609898,3206609962,3206609732,,,,
3206609962,3206609898,3206610058,,,,
3206610470,3206610462,3206610454,5076952972,,,
4396671121,4396689191,3206610618,,,,
4396689191,4396671121,3206610544,,,,
3206610454,3206610462,3581415451,3206610470,,,
5017576609,3206610138,3206610168,,,,
1562388703,3217780605,922304946,,,,
3220997104,1466733263,747802683,,,,
1636249633,564142779,1636249634,,,,
3653478011,529913125,534681981,,,,
1147830405,665298963,,,,,
3262223347,3262223344,3262223354,,,,
3262223344,3262223347,792777639,,,,
3262223678,3262223674,3262223686,,,,
3262223674,3262223678,3262223664,,,,
4483039200,3262223329,3262223328,,,,
3262223326,34075721,3262223328,,,,
3262223328,3262223326,4483039200,,,,
3262223691,3262223686,3262223696,,,,
3262223686,3262223691,3262223678,,,,
3262223357,3262223354,3262223664,,,,
3262223354,3262223357,3262223347,,,,
3262223696,3262223691,,,,,
3262223340,792777639,517875820,,,,
3262223664,3262223674,3262223357,,,,
1446835638,3016296435,1446810369,,,,
3016296435,1446835638,1446810349,,,,
1446835671,3277378278,3017067625,,,,
3017067625,1446835671,1446835667,,,,
3277430820,836818418,2920748749,,,,
2920748749,3277430820,3206610107,,,,
3206610107,3277430819,2920748749,,,,
4144121433,529931777,529931765,,,,
705516266,705516264,705516278,,,,
705516278,705516266,,,,,
691817139,691817099,530020770,,,,
530020770,691817139,791806070,,,,
3126124095,2914200385,364856533,,,,
4467130481,3319502109,548296721,,,,
3336429318,3336429357,747825910,,,,
3336429357,3336429318,1041668345,,,,
1041668345,3336429357,446215712,,,,
747825910,3336429318,747825926,,,,
799242776,799157390,799242778,,,,
799157390,799242776,799139970,,,,
747825926,799139970,747825910,,,,
472469562,3086399994,3346220945,,,,
3346220945,472469562,3634698422,,,,
3634698422,3346220945,3634698421,,,,
3346473217,3346473226,,,,,
3392210152,3392218860,3392220810,,,,
3392218860,3392210152,,,,,
3392220810,3392210152,1427886094,,,,
1427886094,3392220810,1427886062,1427886109,,,
3393489962,832463038,,,,,
753631826,4720048660,540240860,,,,
4720048660,753631826,753688541,,,,
787970578,1671647086,3402507804,,,,
1671647086,787970578,787970585,,,,
787970585,1671647086,540240860,,,,
787970504,540241033,540241011,,,,
266711173,3402744620,3402507348,736428880,266711175,,
3402507348,266711173,364855240,,,,
3402740279,736428880,691766399,,,,
736428880,3402740279,266711173,,,,
4277263192,1561313076,3427228626,,,,
539379143,539585286,539380287,,,,
3416161726,3416161744,3416161716,,,,
3416161714,1343124366,3416161711,,,,
3416161710,3416161716,,,,,
3416161716,3416161710,3416161723,3416161726,,,
3416161711,3416161708,3416161714,3416161723,,,
3416161708,3416161711,,,,,
3416161723,3416161732,3416161716,3416161711,,,
3416161732,3416161723,,,,,
364855251,2324778978,736428857,,,,
1793033084,517725350,581942159,,,,
3427228614,3427228601,3427228626,,,,
3427228601,3427228614,,,,,
3427228597,3427228613,,,,,
3427228613,3427228597,1343124364,,,,
3427228626,3427228614,4277263192,1561313030,,,
1343124364,3427228613,4227857032,1343124366,,,
2084215701,528729904,2084215697,,,,
3510921087,3510925126,,,,,
4498349025,3523569858,,,,,
3523694713,3523694711,536774305,3523694714,,,
536774305,3523694713,,,,,
3523694714,3523694713,,,,,
2977861415,516421204,2978833954,,,,
2978833936,517822442,2977861423,,,,
1700808065,1700808063,,,,,
736428857,3183470273,364855251,,,,
364855247,2711513224,3183470302,3183470294,,,
3183470302,364855247,3183470310,3183470306,,,
3206610433,3581415453,4324773173,,,,
4324773173,3206610433,3581415450,4031618854,,,
4031618854,3206610517,4031619097,4324773173,,,
3206610517,4031618854,4031619097,3206610526,,,
3206610403,4031618812,4882240712,3206610419,,,
4031618812,3206610403,4100386898,,,,
3206610157,3206610140,3206610167,3206610145,,,
3607821413,529931866,529943397,,,,
3607821401,282539474,3607821405,282539475,,,
282539475,1168125995,3607821401,,,,
1168125995,282539475,2920748681,,,,
3607821405,1366815547,3607821406,3607821401,,,
1366815236,1366815547,,,,,
